2009-12-10	19915574	Imielinski M	2009-11-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19915574	Common variants at five new loci associated with early-onset inflammatory bowel disease.	Inflammatory bowel disease (early onset)	2,413 European ancestry cases, 6,158 European ancestry controls	1,013 European ancestry cases, 5,805 European ancestry controls	22q12.2	22	30133642	LIF, HORMAD2, MTMR3	HORMAD2			150280			rs2412973-?	rs2412973	0	2412973	intron_variant	0	0.46	2E-9	8.698970004336019		1.15	[1.01-1.31]	Illumina [~ 500000]	N
2009-12-10	19915574	Imielinski M	2009-11-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19915574	Common variants at five new loci associated with early-onset inflammatory bowel disease.	Inflammatory bowel disease (early onset)	2,413 European ancestry cases, 6,158 European ancestry controls	1,013 European ancestry cases, 5,805 European ancestry controls	16p11.2	16	28826194	CCDC101, CLN3, SULT1A1, SULT1A2, NUPR1, IL27, EIF3C	ATXN2L			11273			rs8049439-G	rs8049439	0	8049439	intron_variant	0	0.37	2E-9	8.698970004336019		1.14	[1.00-1.30]	Illumina [~ 500000]	N
2009-12-10	19915574	Imielinski M	2009-11-15	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19915574	Common variants at five new loci associated with early-onset inflammatory bowel disease.	Inflammatory bowel disease (early onset)	2,413 European ancestry cases, 6,158 European ancestry controls	1,013 European ancestry cases, 5,805 European ancestry controls	10q22.3	10	79300560	ZMIZ1	ZMIZ1			57178			rs1250550-?	rs1250550	0	1250550	intron_variant	0	0.68	6E-9	8.221848749616356		1.16	[1.09-1.25]	Illumina [~ 500000]	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	7p12.2	7	50264865	ZPBP, IKZF1	C7orf72 - IKZF1	100130988	10320		105609	38588	rs1456896-T	rs1456896	0	1456896	intergenic_variant	1	0.688	7E-15	14.154901959985743		1.088	[1.055-1.123]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	7q22.1	7	99161494	SMURF1	KPNA7			402569			rs9297145-C	rs9297145	0	9297145	intergenic_variant	0	0.265	8E-12	11.096910013008056		1.082	[1.047-1.117]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	7q22.1	7	100717894	EPO	POP7 - EPO	10248	2056		10394	2906	rs1734907-A	rs1734907	0	1734907	upstream_gene_variant	1	0.149	2E-13	12.698970004336019		1.114	[1.071-1.158]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	7q31.2	7	117252792	intergenic	LOC105375466 - LOC100421782	105375466	100421782		11437	10026	rs38904-T	rs38904	0	38904	intergenic_variant	1	0.532	1E-8	8.0		1.054	[1.025-1.085]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	8q24.13	8	125522429	TRIB1	TRIB1 - LOC105375746	10221	105375746		84024	2	rs921720-G	rs921720	0	921720	intron_variant	1	0.609	8E-20	19.096910013008056		1.081	[1.049-1.113]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	8q24.21	8	129611859	intergenic	CCDC26			137196			rs1991866-G	rs1991866	0	1991866	intron_variant	0	0.422	2E-9	8.698970004336019		1.054	[1.024-1.084]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	9p24.1	9	4981602	JAK2	HNRNPA1P41 - JAK2	100128701	3717		35640	3484	rs10758669-C	rs10758669	0	10758669	upstream_gene_variant	1	0.349	8E-45	44.096910013008056		1.174	[1.139-1.209]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	9q22.2	9	91166134	NFIL3	LINC00484			100129347			rs4743820-T	rs4743820	0	4743820	intron_variant	0	0.702	4E-9	8.397940008672037		1.056	[1.023-1.089]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	9q32	9	114790969	TNC, TNFSF8, TNFSF15	TNFSF15			9966			rs4246905-C	rs4246905	0	4246905	missense_variant	0	0.709	3E-32	31.522878745280337		1.142	[1.106-1.178]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	9q34.3	9	136371953	INPP5E, SDCCAG3, CARD9, PMPCA	CARD9			64170			rs10781499-A	rs10781499	0	10781499	synonymous_variant	0	0.412	4E-56	55.39794000867204		1.188	[1.154-1.222]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10p15.1	10	6039267	IL2RA, IL15RA	IL2RA			3559			rs12722515-C	rs12722515	0	12722515	intron_variant	0	0.849	4E-10	9.397940008672037		1.102	[1.06-1.147]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10p11.23	10	30439172	MAP3K8	MAP3K8			1326			rs1042058-C	rs1042058	0	1042058	synonymous_variant	0	0.592	6E-11	10.221848749616356		1.075	[1.044-1.106]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10p11.21	10	35006503	CREM	LOC105376491 - CUL2	105376491	8453		30925	2048	rs11010067-G	rs11010067	0	11010067	downstream_gene_variant	1	0.346	2E-25	24.69897000433602		1.115	[1.082-1.148]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	21q22.2	21	39093608	intergenic	LOC107985484 - RPL23AP12	107985484	391282		9075	33947	rs2836878-G	rs2836878	0	2836878	regulatory_region_variant	1	0.733	5E-48	47.30102999566398		1.18	[1.142-1.219]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	21q22.3	21	44195858	ICOSLG	LOC105377139 - LOC107983952	105377139	107983952		4085	5934	rs7282490-G	rs7282490	0	7282490	regulatory_region_variant	1	0.391	2E-26	25.69897000433602		1.105	[1.072-1.138]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	22q11.21	22	21568615	YDJC, UBE2L3, RIMBP3, CCDC116, MAPK1	UBE2L3			7332			rs2266959-T	rs2266959	0	2266959	intron_variant	0	0.186	1E-16	16.0		1.105	[1.066-1.145]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	22q12.2	22	30090837	LIF, MTMR3, OSM	HORMAD2			150280			rs2412970-G	rs2412970	0	2412970	intron_variant	0	0.457	3E-14	13.522878745280337		1.08	[1.049-1.111]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	22q13.1	22	39263768	ATF4, TAB1, APOBEC3G	PDGFB - LOC107985575	5155	107985575		18713	13592	rs2413583-C	rs2413583	0	2413583	intergenic_variant	1	0.833	4E-33	32.39794000867204		1.209	[1.163-1.257]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10q21.1	10	58238165	CISD1, IPMK	IPMK			253430			rs2790216-G	rs2790216	0	2790216	intron_variant	0	0.778	8E-9	8.096910013008056		1.066	[1.029-1.104]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10q21.2	10	62685804	intergenic	ZNF365 - ALDH7A1P4	22891	544		13793	55186	rs10761659-G	rs10761659	0	10761659	intergenic_variant	1	0.543	6E-46	45.221848749616356		1.166	[1.134-1.20]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10q22.2	10	73913343	intergenic	PLAU, C10orf55			5328, 414236			rs2227564-C	rs2227564	0	2227564	missense_variant	0	0.77	7E-10	9.154901959985743		1.082	[1.048-1.118]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10q22.3	10	79272775	intergenic	ZMIZ1			57178			rs1250546-A	rs1250546	0	1250546	intron_variant	0	0.604	3E-18	17.522878745280337		1.096	[1.065-1.128]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10q23.1	10	80494291	TSPAN14, C10orf58	TSPAN14			81619			rs6586030-G	rs6586030	0	6586030	intron_variant	0	0.847	9E-16	15.045757490560675		1.115	[1.076-1.156]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10q23.33	10	92677094	intergenic	EIF2S2P3 - HHEX	283014	3087		7247	12830	rs7911264-C	rs7911264	0	7911264	intergenic_variant	1	0.519	3E-8	7.522878745280337		1.066	[1.035-1.097]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	10q24.2	10	99524480	NKX2-3	LOC101927300 - LINC01475	101927300	101927324		86363	1870	rs4409764-T	rs4409764	0	4409764	upstream_gene_variant	1	0.491	1E-54	54.0		1.182	[1.149-1.217]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11p15.5	11	1852842	TNNI2, LSP1	LOC107984299 - LSP1	107984299	4046		6190	128	rs907611-A	rs907611	0	907611	upstream_gene_variant	1	0.315	3E-10	9.522878745280337		1.068	[1.035-1.101]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q12.1	11	58571651	CNTF, LPXN	LPXN			9404			rs10896794-T	rs10896794	0	10896794	intron_variant	0	0.762	7E-10	9.154901959985743		1.08	[1.045-1.116]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q12.2	11	61008737	CD5, CD6, PTGDR2	CD6			923			rs11230563-C	rs11230563	0	11230563	missense_variant	0	0.654	9E-13	12.045757490560675		1.085	[1.053-1.118]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q12.2	11	61796827	C11orf9, FADS1, FADS2	FEN1			2237			rs4246215-T	rs4246215	0	4246215	3_prime_UTR_variant	0	0.338	2E-15	14.698970004336019		1.079	[1.046-1.112]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q13.1	11	64382898	RPS6KA4, CCDC88B, TRPT1, FLRT1	RPS6KA4 - LOC107984366	8986	107984366		10683	11444	rs559928-C	rs559928	0	559928	intergenic_variant	1	0.821	4E-11	10.397940008672037		1.101	[1.061-1.142]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q13.1	11	65889093	RELA, FOSL1, SNX32, CTSW	FIBP - CCDC85B	9158	11007		554	1311	rs2231884-T	rs2231884	0	2231884	upstream_gene_variant	1	0.157	3E-10	9.522878745280337		1.083	[1.044-1.122]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q13.5	11	76588150	intergenic	C11orf30 - LOC101928813	56946	101928813		35249	20001	rs2155219-T	rs2155219	0	2155219	upstream_gene_variant	1	0.509	4E-36	35.39794000867204		1.151	[1.119-1.185]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q14.2	11	87414396	intergenic	LOC107984361			107984361			rs6592362-A	rs6592362	0	6592362	intergenic_variant	0	0.248	2E-8	7.698970004336019		1.083	[1.049-1.117]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	11q23.3	11	118883644	CXCR5	SETP16 - CXCR5	649925	643		49079	122	rs630923-C	rs630923	0	630923	upstream_gene_variant	1	0.846	7E-9	8.154901959985743		1.074	[1.039-1.11]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	12p13.2	12	12504579	LOH12CR1	DUSP16			80824			rs11612508-G	rs11612508	0	11612508	intron_variant	0	0.267	1E-8	8.0		1.058	[1.025-1.091]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	12q13.11	12	47814585	VDR	HDAC7			51564			rs11168249-C	rs11168249	0	11168249	intron_variant	0	0.467	8E-9	8.096910013008056		1.054	[1.024-1.084]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	12q15	12	68106295	IFNG, IL26, IL22	LOC107984526			107984526			rs7134599-A	rs7134599	0	7134599	intron_variant	0	0.378	9E-32	31.045757490560675		1.096	[1.064-1.128]	Affymetrix, Illumina [1230000] (imputed)	N
2013-02-12	23128233	Jostins L	2012-11-01	Nature	www.ncbi.nlm.nih.gov/pubmed/23128233	Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.	Inflammatory bowel disease	12,924 European ancestry cases, 21,442 European ancestry controls	25,683 European ancestry cases, 17,015 European ancestry controls	13q14.11	13	40439840	intergenic	LINC00598			646982			rs941823-C	rs941823	0	941823	intron_variant	0	0.758	2E-14	13.698970004336019		1.071	[1.036-1.107]	Affymetrix, Illumina [1230000] (imputed)	N
